nli_id,nli_url,heb_heading,rom_heading,wikidata,wikidata_url,wikidata_says,wikidata_label,kima_id,kima_url,kima_heb,kima_rom,kima_location_type_id,kima_location_type_meaning,distance_km,feature_extent_km,classifier_bucket,classifier_bucket_meaning,period,existing_he_type,why
987007558013205171,https://www.nli.org.il/he/authorities/987007558013205171,הרים הלאורנטיים (קוויבק),Laurentian Mountains (Québec),Q3413238,https://www.wikidata.org/wiki/Q3413238,mountain range / neighbourhood of Quebec City / administrative sector / parish municipality,Sainte-Thérèse-de-Lisieux,2544,https://data.geo-kima.org/Places/Details/2544,הרים הלאורנטיים (קוויבק),Laurentian Mountains (Québec),1,settlement / point feature,122.9,2000.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560459705171,https://www.nli.org.il/he/authorities/987007560459705171,חצי האי גזל (פפואה גינאה החדשה),Gazelle Peninsula (Papua New Guinea),Q526776,https://www.wikidata.org/wiki/Q526776,peninsula,Gazelle Peninsula,1488,https://data.geo-kima.org/Places/Details/1488,חצי האי גזל (פפואה גינאה החדשה),Gazelle Peninsula (Papua New Guinea),1,settlement / point feature,53.2,,extended-feature,both points lie on the feature — no real move,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007565959105171,https://www.nli.org.il/he/authorities/987007565959105171,יער לאומי אראפאהו (קולורדו),Arapaho National Forest (Colo.),Q3079100,https://www.wikidata.org/wiki/Q3079100,proclaimed forest / forest,Arapaho National Forest,71438,https://data.geo-kima.org/Places/Details/71438,יער לאומי אראפאהו (קולורדו),Arapaho National Forest (Colo.),0,no type recorded in Kima,27.6,61.1,extended-feature,both points lie on the feature — no real move,20260219-20260225,יער,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007565306205171,https://www.nli.org.il/he/authorities/987007565306205171,"הורמוז, מייצרים","Hormuz, Strait of",Q79883,https://www.wikidata.org/wiki/Q79883,strait,Strait of Hormuz,1348,https://data.geo-kima.org/Places/Details/1348,"הורמוז, מייצרים","Hormuz, Strait of",2,region / extended feature,25.5,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007294040605171,https://www.nli.org.il/he/authorities/987007294040605171,נהר אפלצ'יקולה (פלורידה),Apalachicola River (Fla.),Q617414,https://www.wikidata.org/wiki/Q617414,river,Apalachicola River,1901,https://data.geo-kima.org/Places/Details/1901,נהר אפלצ'יקולה (פלורידה),Apalachicola River (Fla.),1,settlement / point feature,109.8,180.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007419122005171,https://www.nli.org.il/he/authorities/987007419122005171,נחל חרוד (ישראל),Harod River (Israel),Q602464,https://www.wikidata.org/wiki/Q602464,river / stream,Harod stream,21160,https://data.geo-kima.org/Places/Details/21160,נחל חרוד (ישראל),Harod River (Israel),1,settlement / point feature,21.0,31.0,extended-feature,both points lie on the feature — no real move,20260305-20260311,נחל,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007529692605171,https://www.nli.org.il/he/authorities/987007529692605171,נהר רד דיר (אלברטה וססקצ'ואן),Red Deer River (Alta. and Sask.),Q850119,https://www.wikidata.org/wiki/Q850119,river,Red Deer River,3869,https://data.geo-kima.org/Places/Details/3869,נהר רד דיר (קנדה),Red Deer River (Alta. and Sask.),1,settlement / point feature,433.4,801.0,extended-feature,both points lie on the feature — no real move,20260319-20260325,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007556004905171,https://www.nli.org.il/he/authorities/987007556004905171,נהר סלייב (אלברטה והטריטוריות הצפון-מערביות),Slave River (Alta. and N.W.T.),Q2226,https://www.wikidata.org/wiki/Q2226,river,Slave River,70868,https://data.geo-kima.org/Places/Details/70868,נהר סלייב (אלברטה והטריטוריה הצפון מערבית),Slave River (Alta. and N.W.T.),0,no type recorded in Kima,321.7,434.0,extended-feature,both points lie on the feature — no real move,20260319-20260325,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007290954305171,https://www.nli.org.il/he/authorities/987007290954305171,נהר הייווד (אלברטה),Highwood River (Alta.),Q13948373,https://www.wikidata.org/wiki/Q13948373,stream,Highwood River,86073,https://data.geo-kima.org/Places/Details/86073,נהר הייווד (אלטברה),Highwood River (Alta.),0,no type recorded in Kima,87.4,180.0,extended-feature,both points lie on the feature — no real move,20260319-20260325,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534359505171,https://www.nli.org.il/he/authorities/987007534359505171,בוקובינה (רומניה ואוקראינה),Bukovina (Romania and Ukraine),Q105206,https://www.wikidata.org/wiki/Q105206,region / military district / historical administrative division / Ukrainian historical regions / Historical regions of Romania,Bukovina,3056,https://data.geo-kima.org/Places/Details/3056,בוקובינה (רומניה-אוקראינה),Bukovina (Romania and Ukraine),1,settlement / point feature,234.5,,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260319-20260325,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007285525905171,https://www.nli.org.il/he/authorities/987007285525905171,הרי קיאנטי (איטליה),Chianti Mountains (Italy),Q1071629,https://www.wikidata.org/wiki/Q1071629,wine-producing region / region,,1239,https://data.geo-kima.org/Places/Details/1239,הרי קיאנטי (איטליה),Chianti Mountains (Italy),0,no type recorded in Kima,38.3,,extended-feature,both points lie on the feature — no real move,20260701-20260707,הרי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007590343505171,https://www.nli.org.il/he/authorities/987007590343505171,"אילינצי (מחוז ויניצה, אוקראינה)","Illint︠s︡i (Vinnyt︠s︡ʹka oblastʹ, Ukraine)",Q932248,https://www.wikidata.org/wiki/Q932248,raion of Ukraine / former raion of Ukraine / city in Ukraine / urban-type settlement / city of district significance,Illintsi,23857,https://data.geo-kima.org/Places/Details/23857,אילינצי (אוקראינה),Illintsi (Ukraine),1,settlement / point feature,43.4,34.1,nli-034-dropped-zero,nli-034-dropped-zero,20260727-20260727,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007590337405171,https://www.nli.org.il/he/authorities/987007590337405171,סווערדלאוו (אוקראינה),Sverdlovsʹk (Ukraine),Q2216869,https://www.wikidata.org/wiki/Q2216869,raion of Ukraine / former raion of Ukraine,Sverdlovsk Raion,23164,https://data.geo-kima.org/Places/Details/23164,סווערדלאוו (אוקראינה),Sverdlovsk (Ukraine),1,settlement / point feature,44.9,38.0,nli-034-dropped-zero,nli-034-dropped-zero,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007562324405171,https://www.nli.org.il/he/authorities/987007562324405171,איי מריאנה,Mariana Islands,Q153732,https://www.wikidata.org/wiki/Q153732,archipelago,Mariana Islands,15511,https://data.geo-kima.org/Places/Details/15511,איי מריאנה,Mariana Islands,2,region / extended feature,63.1,36.0,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260727-20260727,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007564905705171,https://www.nli.org.il/he/authorities/987007564905705171,קודי (אינדונזיה),Kodi (Indonesia),Q2451145,https://www.wikidata.org/wiki/Q2451145,kecamatan,Kodi,16238,https://data.geo-kima.org/Places/Details/16238,קודי (אינדונזיה),Kodi (Indonesia),1,settlement / point feature,2602.8,,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560018405171,https://www.nli.org.il/he/authorities/987007560018405171,לויי (תאילנד : פרובינציה),Loei (Thailand : Province),Q275388,https://www.wikidata.org/wiki/Q275388,province of Thailand,Loei,15101,https://data.geo-kima.org/Places/Details/15101,לויי (תאילנד : פרובינציה),Loei (Thailand : Province),2,region / extended feature,24.5,120.6,extended-feature,both points lie on the feature — no real move,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007564401405171,https://www.nli.org.il/he/authorities/987007564401405171,ולנטאנו (איטליה),Valentano (Italy),Q6580020,https://www.wikidata.org/wiki/Q6580020,park,Begin Park,13547,https://data.geo-kima.org/Places/Details/13547,ולנטאנו (איטליה),Valentano (Italy),1,settlement / point feature,2376.3,100.9,kima-wd-wrong,kima-wd-wrong,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007562025505171,https://www.nli.org.il/he/authorities/987007562025505171,מחוז קלירווטר (איידהו),Clearwater County (Idaho),Q175799,https://www.wikidata.org/wiki/Q175799,county of Idaho,Clearwater County,11606,https://data.geo-kima.org/Places/Details/11606,מחוז קלירווטר (איידהו),Clearwater County (Idaho),1,settlement / point feature,26.0,90.6,extended-feature,both points lie on the feature — no real move,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007561999905171,https://www.nli.org.il/he/authorities/987007561999905171,מחוז בויזי (איידהו),Boise County (Idaho),Q486357,https://www.wikidata.org/wiki/Q486357,county of Idaho,Boise County,11288,https://data.geo-kima.org/Places/Details/11288,מחוז בויזי (איידהו),Boise County (Idaho),1,settlement / point feature,42.7,79.3,extended-feature,both points lie on the feature — no real move,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007567119705171,https://www.nli.org.il/he/authorities/987007567119705171,לבוהאן דלי (אינדונזיה),Labuhandeli (Indonesia),Q26759507,https://www.wikidata.org/wiki/Q26759507,mountain,Deli,15226,https://data.geo-kima.org/Places/Details/15226,לבוהאן דלי (אינדונזיה),Labuhandeli (Indonesia),1,settlement / point feature,2115.5,,homonym,two same-named places; which one did NLI mean,20260727-20260727,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007562450905171,https://www.nli.org.il/he/authorities/987007562450905171,חאיל (ערב הסעודית : פרובינציה),Ḥāʼil (Saudi Arabia : Province),Q243656,https://www.wikidata.org/wiki/Q243656,province of Saudi Arabia,,15872,https://data.geo-kima.org/Places/Details/15872,חאיל (ערב הסעודית : פרובינציה),Ḥāʾil (Saudi Arabia : Province),0,no type recorded in Kima,74.4,363.7,extended-feature,both points lie on the feature — no real move,20260727-20260727,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560546705171,https://www.nli.org.il/he/authorities/987007560546705171,איים איוניים (יוון),Ionian Islands (Greece),Q170295,https://www.wikidata.org/wiki/Q170295,island group / traditional geographic divisions of Greece,Ionian Islands,1328,https://data.geo-kima.org/Places/Details/1328,איים איוניים (יוון),Ionian Islands (Greece),1,settlement / point feature,79.8,54.2,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260727-20260727,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007567544805171,https://www.nli.org.il/he/authorities/987007567544805171,פרובינציה אינהמבנה (מוזמביק),Inhambane Province (Mozambique),Q3015312,https://www.wikidata.org/wiki/Q3015312,province of Mozambique / airport / commercial traffic aerodrome / international airport,Inhambane Airport,16352,https://data.geo-kima.org/Places/Details/16352,מחוז אינהמבנה (מוזמביק),Inhambane Province (Mozambique),1,settlement / point feature,134.5,295.9,extended-feature,both points lie on the feature — no real move,20260727-20260727,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560015905171,https://www.nli.org.il/he/authorities/987007560015905171,מרכזי (איראן),Markazī (Iran),Q134417,https://www.wikidata.org/wiki/Q134417,province of Iran,Markazi Province,15112,https://data.geo-kima.org/Places/Details/15112,מרכזי (איראן),Markazī (Iran),1,settlement / point feature,141.2,192.6,extended-feature,both points lie on the feature — no real move,20260728-20260803,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007564350605171,https://www.nli.org.il/he/authorities/987007564350605171,בואנוס איירס (ארגנטינה : פרובינציה),Buenos Aires (Argentina : Province),Q44754,https://www.wikidata.org/wiki/Q44754,province of Argentina / electoral unit / sovereign state,Buenos Aires Province,7921,https://data.geo-kima.org/Places/Details/7921,בואנוס איירס (ארגנטינה : פרובינציה),Buenos Aires (Argentina : Province),2,region / extended feature,106.6,625.8,extended-feature,both points lie on the feature — no real move,20260728-20260803,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560104105171,https://www.nli.org.il/he/authorities/987007560104105171,פאתני (תאילנד),Pattani (Thailand),Q32171899,https://www.wikidata.org/wiki/Q32171899,river,Ai Langkasuka,16953,https://data.geo-kima.org/Places/Details/16953,פאתני (תאילנד),Pattani (Thailand),1,settlement / point feature,132.2,,extended-feature,both points lie on the feature — no real move,20260728-20260803,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987011383045805171,https://www.nli.org.il/he/authorities/987011383045805171,באיאנטומן סום (מונגוליה),Bai︠a︡ntu̇mėn Sum (Mongolia),Q3404293,https://www.wikidata.org/wiki/Q3404293,district of Mongolia,Bayantümen,77231,https://data.geo-kima.org/Places/Details/77231,באיאנטומן סום (מונגוליה),Bai︠a︡ntu̇mėn Sum (Mongolia),0,no type recorded in Kima,40.3,,extended-feature,both points lie on the feature — no real move,20260728-20260803,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007568675705171,https://www.nli.org.il/he/authorities/987007568675705171,הר אלכסנדר (ישראל),"Alexander, Mount (Israel)",Q1962200,https://www.wikidata.org/wiki/Q1962200,mountain / river / national park,Alexander,26999,https://data.geo-kima.org/Places/Details/26999,הר אלכסנדר (ישראל),"Alexander, Mount (Israel)",1,settlement / point feature,30.9,32.0,extended-feature,both points lie on the feature — no real move,20260804-20260810,הר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007551685005171,https://www.nli.org.il/he/authorities/987007551685005171,נחל אלכסנדר (ישראל),Aleksander River (Israel),Q1962200,https://www.wikidata.org/wiki/Q1962200,river / national park,Alexander,4432,https://data.geo-kima.org/Places/Details/4432,נחל אלכסנדר (ישראל),Aleksander River (Israel),0,no type recorded in Kima,21.1,32.0,extended-feature,both points lie on the feature — no real move,20260804-20260810,נחל,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007511199105171,https://www.nli.org.il/he/authorities/987007511199105171,"גן העצמאות (ירושלים, ישראל)","Gan ha-Atzmaut (Jerusalem, Israel)",Q7190091,https://www.wikidata.org/wiki/Q7190091,park / park,Gan Ha'atzmaut,22076,https://data.geo-kima.org/Places/Details/22076,"גן העצמאות (ירושלים, ישראל)","Gan ha-Atzmaut (Jerusalem, Israel)",0,no type recorded in Kima,54.8,,extended-feature,both points lie on the feature — no real move,20260804-20260810,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007285545905171,https://www.nli.org.il/he/authorities/987007285545905171,נחל קישון (ישראל),Kishon River (Israel),Q1743701,https://www.wikidata.org/wiki/Q1743701,river,Kishon River,1626,https://data.geo-kima.org/Places/Details/1626,נחל קישון (ישראל),Kishon River (Israel),1,settlement / point feature,23.1,70.0,extended-feature,both points lie on the feature — no real move,20260804-20260810,נחל,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007546858905171,https://www.nli.org.il/he/authorities/987007546858905171,נחל בשור (ישראל),Besor River (Israel),Q2668577,https://www.wikidata.org/wiki/Q2668577,river,Besor River,4411,https://data.geo-kima.org/Places/Details/4411,נחל בשור (ישראל),Besor River (Israel),1,settlement / point feature,22.3,80.0,extended-feature,both points lie on the feature — no real move,20260804-20260810,נחל,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
